21.994 1 0.434
21.981 1 0.434
21.969 0 0.434
21.956 0 0.434
21.944 0 0.434
21.931 1 0.434
21.919 0 0.434
21.906 1 0.434
21.894 1 0.434
21.881 0 0.434
21.869 0 0.434
21.856 1 0.434
21.844 1 0.434
21.831 1 0.434
21.819 0 0.434
21.806 1 0.434
21.794 2 0.434
21.781 2 0.434
21.769 0 0.434
21.756 0 0.434
21.744 0 0.434
21.731 0 0.434
21.719 0 0.434
21.706 1 0.434
21.694 1 0.434
21.681 0 0.434
21.669 0 0.434
21.656 0 0.435
21.644 0 0.435
21.631 0 0.435
21.619 1 0.435
21.606 0 0.435
21.594 0 0.435
21.581 3 0.435
21.569 0 0.435
21.556 2 0.435
21.544 1 0.435
21.531 2 0.435
21.519 1 0.435
21.506 1 0.435
21.494 2 0.435
21.481 1 0.435
21.469 0 0.435
21.456 0 0.435
21.444 0 0.435
21.431 0 0.435
21.419 0 0.435
21.406 0 0.435
21.394 0 0.435
21.381 0 0.435
21.369 0 0.435
21.356 1 0.435
21.344 2 0.435
21.331 0 0.435
21.319 1 0.435
21.306 1 0.435
21.294 1 0.435
21.281 0 0.435
21.269 0 0.435
21.256 0 0.435
21.244 0 0.435
21.231 0 0.435
21.219 0 0.435
21.206 1 0.435
21.194 0 0.435
21.181 0 0.435
21.169 0 0.435
21.156 0 0.435
21.144 0 0.435
21.131 1 0.435
21.119 0 0.435
21.106 1 0.435
21.094 1 0.435
21.081 1 0.435
21.069 1 0.435
21.056 1 0.435
21.044 0 0.435
21.031 1 0.435
21.019 0 0.435
21.006 1 0.435
20.994 1 0.435
20.981 0 0.435
20.969 0 0.435
20.956 0 0.435
20.944 0 0.435
20.931 1 0.435
20.919 0 0.435
20.906 0 0.435
20.894 0 0.435
20.881 0 0.435
20.869 0 0.435
20.856 0 0.435
20.844 1 0.435
20.831 2 0.435
20.819 0 0.435
20.806 0 0.435
20.794 0 0.435
20.781 0 0.435
20.769 0 0.435
20.756 0 0.435
20.744 0 0.435
20.731 1 0.435
20.719 0 0.435
20.706 0 0.435
20.694 0 0.435
20.681 0 0.435
20.669 0 0.435
20.656 0 0.435
20.644 0 0.435
20.631 0 0.435
20.619 0 0.435
20.606 0 0.435
20.594 0 0.435
20.581 0 0.435
20.569 0 0.435
20.556 0 0.435
20.544 1 0.435
20.531 2 0.435
20.519 1 0.435
20.506 0 0.435
20.494 0 0.435
20.481 1 0.435
20.469 0 0.435
20.456 0 0.435
20.444 0 0.435
20.431 0 0.435
20.419 0 0.435
20.406 2 0.435
20.394 0 0.435
20.381 1 0.435
20.369 1 0.435
20.356 0 0.435
20.344 0 0.435
20.331 2 0.435
20.319 0 0.435
20.306 0 0.435
20.294 1 0.435
20.281 0 0.435
20.269 0 0.435
20.256 0 0.435
20.244 0 0.435
20.231 0 0.435
20.219 1 0.435
20.206 0 0.435
20.194 1 0.435
20.181 0 0.435
20.169 0 0.435
20.156 1 0.435
20.144 0 0.435
20.131 0 0.435
20.119 1 0.435
20.106 1 0.435
20.094 1 0.435
20.081 0 0.435
20.069 0 0.435
20.056 0 0.435
20.044 0 0.435
20.031 0 0.435
20.019 2 0.435
20.006 0 0.435
19.994 0 0.435
